place_id,city,n_obs,last_year,last_population,best_model,mae_ets,rmse_ets,2025_ets,2026_ets,2027_ets,2028_ets,2029_ets,mae_arima,rmse_arima,2025_arima,2026_arima,2027_arima,2028_arima,2029_arima,2025_forecast,2025_lower,2025_upper,2026_forecast,2026_lower,2026_upper,2027_forecast,2027_lower,2027_upper,2028_forecast,2028_lower,2028_upper,2029_forecast,2029_lower,2029_upper,pct_change_5y
0681204,"Union City city, California",19,2024,66206,arima,8855,10033,64959,64009,63224,62575,62040,5946,6837,65813,66137,65869,66091,65908,65813,60318,71308,66137,58790,73485,65869,56759,74980,66091,55714,76467,65908,54250,77566,-0.45
1757225,"Palatine village, Illinois",19,2024,65890,arima,3620,3699,65062,64806,64593,64415,64267,2475,2585,65832,65841,65839,65840,65840,65832,63769,67895,65841,63037,68644,65839,62439,69240,65840,61935,69744,65840,61488,70191,-0.08
1770122,"Skokie village, Illinois",18,2024,65847,arima,2338,2377,64310,64293,64279,64268,64260,1075,1431,65665,65719,65703,65708,65706,65665,63889,67440,65719,63436,68002,65703,62950,68455,65708,62570,68846,65706,62221,69191,-0.21
5121088,"Dale City CDP, Virginia",17,2024,65783,arima,6621,7260,71572,71650,71718,71775,71824,3536,4661,66433,66177,66278,66238,66254,66433,57836,75029,66177,54535,77819,66278,52070,80485,66238,49919,82557,66254,48047,84461,0.72
3944856,"Lorain city, Ohio",19,2024,65765,arima,3227,3352,64305,64294,64286,64280,64275,1169,1363,65798,65788,65791,65790,65791,65798,61984,69613,65788,60112,71465,65791,58797,72786,65790,57672,73909,65791,56691,74891,0.04
3988000,"Youngstown city, Ohio",15,2019,65479,arima,2977,3208,63942,63650,63361,63075,62792,468,477,65538,65512,65523,65518,65520,65538,62623,68452,65512,61129,69894,65523,60148,70899,65518,59270,71766,65520,58522,72519,0.06
1851876,"Muncie city, Indiana",18,2024,65055,arima,5408,5872,64128,63627,63223,62898,62636,3264,3493,64944,64866,64811,64773,64746,64944,62452,67436,64866,61188,68545,64811,60154,69469,64773,59253,70292,64746,58446,71045,-0.47
1827000,"Gary city, Indiana",18,2024,64975,ets,4094,5239,66077,65294,64556,63862,63208,4996,6356,65482,65550,65560,65561,65561,66077,58243,74096,65294,57455,72925,64556,56618,72497,63862,56040,71741,63208,55180,70952,-2.72
2239475,"Kenner city, Louisiana",19,2024,64651,ets,1864,2134,65026,64898,64770,64643,64517,2005,2390,64277,64379,64351,64359,64357,65026,61540,68594,64898,61410,68293,64770,61238,68303,64643,61163,68149,64517,60945,67963,-0.21
0644574,"Lynwood city, California",19,2024,63587,ets,4794,5552,63904,63480,63058,62639,62222,4992,5714,64200,63929,64049,63996,64019,63904,58315,69625,63480,57541,69225,63058,56670,69287,62639,56077,69237,62222,55367,68873,-2.15
